"","ID","Status","Name","Locus.Tag","NCBI.Acc..","Paralog..","Expr.Sig","SeqType"
"882","CONTIG07088",2,"Aedes aegypti AAEL005814-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001651420",0,"010","CONTIG"
"883","CONTIG07106",2,"Aedes aegypti AAEL004769-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001649664",0,"010","CONTIG"
"884","CONTIG07048",2,"Aedes aegypti AAEL009525-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001660138",0,"X10","CONTIG"
"885","F5BTJ3O02JYNNN",3,"Aedes aegypti AAEL012935-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001656261",1,"X10","SINGLETON"
"886","CONTIG07149",2,"Culex quinquefasciatus conserved hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001845415",0,"010","CONTIG"
"887","F5BTJ3O01E2MLQ",3,"Aedes aegypti AAEL000797-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001651232",1,"010","SINGLETON"
"888","CONTIG07133",2,"Aedes aegypti AAEL003721-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001664035",0,"010","CONTIG"
"889","CONTIG06957",2,"Aedes aegypti AAEL004704-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001649563",0,"010","CONTIG"
"890","CONTIG06919",2,"Aedes aegypti AAEL002993-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001662861",0,"010","CONTIG"
"891","CONTIG06922",2,"Culex quinquefasciatus AFG2, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001865238",0,"X10","CONTIG"
"892","F5BTJ3O01EQAA5",3,"Culex quinquefasciatus conserved hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001844499",1,"X10","SINGLETON"
"893","CONTIG07369",2,"Culex quinquefasciatus serine protease, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001847303",0,"010","CONTIG"
"894","CONTIG07322",2,"Aedes aegypti AAEL006617-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001652061",0,"X01","CONTIG"
"895","CONTIG07325",2,"Aedes aegypti AAEL006992-RA (CYP6AG6), partial mRNA","CYP6AG6","XM_001652436",0,"101","CONTIG"
"896","CONTIG07436",2,"Aedes aegypti AAEL013768-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001663924",0,"100","CONTIG"
"897","CONTIG07191",2,"Aedes aegypti AAEL000123-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001657614",0,"X01","CONTIG"
"898","CONTIG07299",2,"Culex quinquefasciatus conserved hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001850961",0,"010","CONTIG"
"899","CONTIG07303",2,"Aedes aegypti AAEL008195-RB mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001658980",0,"010","CONTIG"
"900","CONTIG07304",2,"Aedes aegypti AAEL013851-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001657123",0,"010","CONTIG"
"901","F5BTJ3O01ANQN0",3,"Aedes aegypti AAEL006244-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001651793",1,"X10","SINGLETON"
"902","CONTIG07251",2,"Anopheles gambiae str. PEST AGAP002053-PA (AgaP_AGAP002053) mRNA, complete cds","AgaP_AGAP002053","XM_320994",0,"010","CONTIG"
"903","CONTIG07269",2,"Culex quinquefasciatus ribosomal RNA large subunit methyltransferase J, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001843062",0,"010","CONTIG"
"904","CONTIG08647",2,"Aedes aegypti AAEL006264-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001651812",0,"101","CONTIG"
"905","CONTIG08625",2,"Culex quinquefasciatus dystrophin major muscle, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001863085",0,"X01","CONTIG"
"906","F5BTJ3O01B0XY4",3,"Culex quinquefasciatus dystrophin major muscle, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001863085",3,"X10","SINGLETON"
"907","CONTIG08614",2,"Aedes aegypti AAEL009653-RB mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_011495200",0,"010","CONTIG"
"908","CONTIG08616",2,"Culex quinquefasciatus spectrin alpha chain, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001851306",0,"011","CONTIG"
"909","CONTIG08621",2,"Aedes aegypti AAEL002832-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001655942",0,"X10","CONTIG"
"910","CONTIG08640",2,"Aedes aegypti AAEL002045-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001654520",0,"010","CONTIG"
"911","CONTIG08699",2,"Culex quinquefasciatus conserved hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001867358",0,"XX1","CONTIG"
"912","CONTIG08523",2,"Culex quinquefasciatus beta-arrestin 1, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001867661",0,"X10","CONTIG"
"913","CONTIG08527",2,"Aedes aegypti AAEL000941-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001657439",0,"010","CONTIG"
"914","F5BTJ3O02IYBEW",3,"Aedes aegypti AAEL001467-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001659241",1,"010","SINGLETON"
"915","CONTIG08536",2,"Culex quinquefasciatus 60S ribosomal protein L37, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001851028",0,"010","CONTIG"
"916","CONTIG08541",2,"Aedes aegypti AAEL003888-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001664215",0,"010","CONTIG"
"917","F5BTJ3O02JA0TM",3,"Aedes aegypti AAEL008836-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001653410",1,"011","SINGLETON"
"918","CONTIG08495",2,"Culex quinquefasciatus Odorant-binding protein 50c, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001850554",0,"010","CONTIG"
"919","CONTIG08589",2,"Culex quinquefasciatus prophenoloxidase, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001848913",0,"X01","CONTIG"
"920","CONTIG08596",2,"Culex quinquefasciatus cytochrome c oxidase assembly protein COX11, mitochondrial, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001865533",0,"010","CONTIG"
"921","CONTIG08546",2,"Aedes aegypti AAEL009708-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001653956",0,"010","CONTIG"
"922","CONTIG08920",2,"Anopheles gambiae str. PEST AGAP009122-PA (AgaP_AGAP009122) mRNA, partial cds","AgaP_AGAP009122","XM_319874",0,"X10","CONTIG"
"923","CONTIG08926",2,"Culex quinquefasciatus conserved hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001863302",0,"010","CONTIG"
"924","CONTIG08957",2,"Aedes aegypti AAEL013658-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001663799",0,"010","CONTIG"
"925","F5BTJ3O01B4UV3",3,"Culex quinquefasciatus conserved hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001847966",2,"010","SINGLETON"
"926","F5BTJ3O02JOFAB",3,"Culex quinquefasciatus conserved hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001847966",3,"X10","SINGLETON"
"927","CONTIG08807",2,"Anopheles gambiae str. PEST AGAP004056-PA (AgaP_AGAP004056) mRNA, complete cds","AgaP_AGAP004056","XM_309610",0,"010","CONTIG"
"928","F5BTJ3O01D4CQ9",3,"Culex quinquefasciatus conserved hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001845483",2,"010","SINGLETON"
"929","CONTIG08767",2,"Culex quinquefasciatus 39S ribosomal protein L32, mitochondrial, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001864108",0,"010","CONTIG"
"930","F5BTJ3O01D8KDB",2,"Aedes aegypti AAEL009238-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001659811",0,"010","SINGLETON"
"931","CONTIG08816",2,"Culex quinquefasciatus mitochondrial malate dehydrogenase 2, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001849810",0,"101","CONTIG"
"932","CONTIG08142",2,"Anopheles gambiae str. PEST AGAP000491-PA (AgaP_AGAP000491) mRNA, complete cds","AgaP_AGAP000491","XM_310602",0,"010","CONTIG"
"933","CONTIG08101",2,"Culex quinquefasciatus conserved hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001849892",0,"010","CONTIG"
"934","CONTIG08210",2,"Culex quinquefasciatus insulin-like peptide 1, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001868224",0,"010","CONTIG"
"935","CONTIG05972",2,"Culex quinquefasciatus kinesin, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001841944",0,"010","CONTIG"
"936","CONTIG07984",3,"Culex quinquefasciatus conserved hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001847267",1,"010","CONTIG"
"937","F5BTJ3O02JHPH9",3,"Aedes aegypti AAEL010384-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001654460",2,"011","SINGLETON"
"938","CONTIG08056",2,"Culex quinquefasciatus conserved hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001843926",0,"001","CONTIG"
"939","CONTIG08062",2,"Culex quinquefasciatus conserved hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001862445",0,"010","CONTIG"
"940","F5BTJ3O01DC33S",3,"Culex quinquefasciatus fragile site-associated protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001842990",1,"011","SINGLETON"
"941","CONTIG08361",2,"Culex quinquefasciatus WS beta-transducin repeats protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001844716",0,"101","CONTIG"
"942","CONTIG08366",2,"Aedes aegypti AAEL003041-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001662921",0,"X01","CONTIG"
"943","CONTIG08371",2,"Culex quinquefasciatus peptide methionine sulfoxide reductase msrA, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001847470",0,"010","CONTIG"
"944","CONTIG08473",2,"Aedes aegypti AAEL010217-RA (MED29_AEDAE), mRNA","MED29_AEDAE","XM_001654314",0,"010","CONTIG"
"945","F5BTJ3O01BMR0B",3,"Aedes aegypti AAEL010540-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001660858",1,"010","SINGLETON"
"946","CONTIG08236",2,"Culex quinquefasciatus cuticle protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001845062",0,"001","CONTIG"
"947","CONTIG05477",2,"Anopheles gambiae str. PEST AGAP011896-PA (AgaP_AGAP011896) mRNA, complete cds","AgaP_AGAP011896","XM_320630",0,"010","CONTIG"
"948","CONTIG05458",2,"Culex quinquefasciatus conserved hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001847291",0,"X10","CONTIG"
"949","F5BTJ3O01B9RA7",3,"Aedes aegypti AAEL005178-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001650426",2,"X10","SINGLETON"
"950","CONTIG05564",2,"Aedes aegypti AAEL000279-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001654709",0,"010","CONTIG"
"951","CONTIG05516",2,"Aedes aegypti AAEL010964-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001655012",0,"010","CONTIG"
"952","CONTIG05520",2,"Culex quinquefasciatus deoxyribose-phosphate aldolase, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001851209",0,"010","CONTIG"
"953","CONTIG05521",2,"Aedes aegypti AAEL004529-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001649287",0,"010","CONTIG"
"954","CONTIG05527",2,"Aedes aegypti AAEL009974-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001660467",0,"X01","CONTIG"
"955","CONTIG05335",2,"Aedes aegypti AAEL000135-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001657644",0,"010","CONTIG"
"956","CONTIG05347",2,"Aedes aegypti AAEL009978-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001660472",0,"010","CONTIG"
"957","CONTIG05379",2,"Aedes aegypti AAEL014931-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001649975",0,"010","CONTIG"
"958","CONTIG05744",2,"Drosophila erecta GG11467 (Dere\GG11467), mRNA","Dere\GG11467","XM_001981657",0,"101","CONTIG"
"959","CONTIG05745",2,"Aedes aegypti AAEL002401-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001655095",0,"010","CONTIG"
"960","CONTIG05802",2,"Aedes aegypti AAEL004744-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001649678",0,"010","CONTIG"
"961","CONTIG05826",2,"Culex quinquefasciatus Odorant-binding protein 56a, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001843599",0,"010","CONTIG"
"962","CONTIG05797",2,"Culex quinquefasciatus somatostatin receptor type 5, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001854800",0,"101","CONTIG"
"963","CONTIG05627",2,"Culex quinquefasciatus conserved hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001851163",0,"001","CONTIG"
"964","CONTIG05573",2,"Aedes aegypti AAEL000022-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001647896",0,"010","CONTIG"
"965","CONTIG05577",2,"Anopheles gambiae str. PEST AGAP000177-PA (CPR128) mRNA, complete cds","CPR128","XM_566226",0,"001","CONTIG"
"966","CONTIG05596",2,"Aedes aegypti AAEL006771-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001658002",0,"010","CONTIG"
"967","CONTIG05635",2,"Aedes aegypti AAEL008437-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001659187",0,"010","CONTIG"
"968","CONTIG05655",2,"Culex quinquefasciatus translocator protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001852595",0,"010","CONTIG"
"969","CONTIG04910",2,"Culex quinquefasciatus conserved hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001851165",0,"001","CONTIG"
"970","F5BTJ3O01BSGJ2",3,"Aedes aegypti AAEL015492-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001647646",2,"101","SINGLETON"
"971","CONTIG04939",2,"Aedes aegypti AAEL001738-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001660213",0,"101","CONTIG"
"972","CONTIG04889",2,"Aedes aegypti AAEL008021-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001658764",0,"X10","CONTIG"
"973","CONTIG04991",2,"Culex quinquefasciatus retinoid x receptor, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001866293",0,"101","CONTIG"
"974","CONTIG05175",2,"Aedes aegypti AAEL000373-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001655481",0,"010","CONTIG"
"975","CONTIG05035",3,"Aedes aegypti AAEL013136-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001663273",1,"011","CONTIG"
"976","CONTIG06269",2,"Aedes aegypti AAEL006205-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001657530",0,"X01","CONTIG"
"977","CONTIG05168",2,"Aedes aegypti AAEL005817-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001651406",0,"010","CONTIG"
"978","CONTIG05240",2,"PREDICTED: Trichogramma pretiosum uncharacterized LOC106656350 (LOC106656350), mRNA","LOC106656350","XM_014377296",0,"101","CONTIG"
"979","CONTIG05243",2,"Culex quinquefasciatus transmembrane protein 93, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001847852",0,"010","CONTIG"
"980","CONTIG05264",2,"Culex quinquefasciatus conserved hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001863573",0,"011","CONTIG"
"981","CONTIG05229",2,"Aedes aegypti AAEL008274-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001659037",0,"010","CONTIG"
"982","CONTIG05232",2,"Aedes aegypti AAEL009151-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001653646",0,"010","CONTIG"
"983","CONTIG05057",2,"Culex quinquefasciatus conserved hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001842945",0,"010","CONTIG"
"984","CONTIG05069",2,"Aedes aegypti AAEL014846-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001649704",0,"X01","CONTIG"
"985","CONTIG05036",2,"PREDICTED: Strongylocentrotus purpuratus uncharacterized LOC100888351 (LOC100888351), mRNA","LOC100888351","XM_003723610",0,"X10","CONTIG"
"986","CONTIG05037",2,"Aedes aegypti AAEL003169-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001656444",0,"X01","CONTIG"
"987","F5BTJ3O01EOO9U",3,"Aedes aegypti AAEL007130-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001658105",1,"010","SINGLETON"
"988","CONTIG05109",2,"Culex quinquefasciatus serine protease, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001842064",0,"101","CONTIG"
"989","CONTIG05111",2,"Aedes aegypti AAEL013942-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001664086",0,"010","CONTIG"
"990","CONTIG05118",2,"Aedes aegypti AAEL012352-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001662456",0,"101","CONTIG"
"991","F5BTJ3O02IEADC",3,"Aedes aegypti AAEL005169-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001650405",1,"X01","SINGLETON"
"992","F5BTJ3O02ILM5J",2,"Aedes aegypti AAEL009852-RB mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_011495212",0,"010","SINGLETON"
"993","CONTIG05096",2,"Culex quinquefasciatus hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001849493",0,"X10","CONTIG"
"994","CONTIG06422",2,"Aedes aegypti AAEL014838-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001649644",0,"010","CONTIG"
"995","F5BTJ3O01EC041",2,"Aedes aegypti AAEL008477-RA mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001659209",0,"X01","SINGLETON"
"996","CONTIG06502",2,"Culex quinquefasciatus conserved hypothetical protein, mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001863468",0,"101","CONTIG"
"997","CONTIG06510",2,"Aedes aegypti AAEL012013-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001662107",0,"X01","CONTIG"
"998","CONTIG06818",2,"Drosophila mojavensis GI16834 (Dmoj\GI16834), mRNA","Dmoj\GI16834","XM_002012154",0,"010","CONTIG"
"999","F5BTJ3O01BUTOO",3,"Aedes aegypti AAEL006583-RA partial mRNA","EMPTY! (see log file 'output/1450736707.log' for details)","XM_001652033",1,"010","SINGLETON"
